KM;LAT;LONG;;;;;KM;LAT;LONG
195,1;-23,388799;-46,275625;;;;;;;
195,11;-23,388837;-46,275713;;;;;;;
195,12;-23,388876;-46,275801;;;;;;;
195,13;-23,388915;-46,27589;;;;;;;
195,14;-23,388953;-46,275978;;;;;;;
195,15;-23,388992;-46,276067;;;;;;;
195,16;-23,38903;-46,276155;;;;;;;
195,17;-23,389068;-46,276244;;;;;;;
195,18;-23,389106;-46,276333;;;;;;;
195,19;-23,389145;-46,276422;;;;;;;
195,2;-23,389183;-46,27651;;;;;;;
195,21;-23,389221;-46,276599;;;;;;;
195,22;-23,38926;-46,276687;;;;;;;
195,23;-23,389298;-46,276776;;;;;;;
195,24;-23,389336;-46,276864;;;;;;;
195,25;-23,389375;-46,276953;;;;;;;
195,26;-23,389414;-46,277041;;;;;;;
195,27;-23,389453;-46,277129;;;;;;;
195,28;-23,389492;-46,277217;;;;;;;
195,29;-23,389531;-46,277305;;;;;;;
195,3;-23,389569;-46,277394;;;;;;;
195,31;-23,389607;-46,277483;;;;;;;
195,32;-23,389645;-46,277571;;;;;;;
195,33;-23,389684;-46,27766;;;;;;;
195,34;-23,389723;-46,277748;;;;;;;
195,35;-23,389761;-46,277837;;;;;;;
195,36;-23,389799;-46,277925;;;;;;;
195,37;-23,389838;-46,278014;;;;;;;
195,38;-23,389877;-46,278102;;;;;;;
195,39;-23,389916;-46,27819;;;;;;;
195,4;-23,389956;-46,278279;;;;;;;
195,41;-23,389994;-46,278367;;;;;;;
195,42;-23,390032;-46,278456;;;;;;;
195,43;-23,39007;-46,278545;;;;;;;
195,44;-23,390108;-46,278633;;;;;;;
195,45;-23,390148;-46,278721;;;;;;;
195,46;-23,390186;-46,27881;;;;;;;
195,47;-23,390225;-46,278898;;;;;;;
195,48;-23,390263;-46,278986;;;;;;;
195,49;-23,390302;-46,279074;;;;;;;
195,5;-23,390341;-46,279163;;;;;;;
195,51;-23,39038;-46,279251;;;;;;;
195,52;-23,390418;-46,27934;;;;;;;
195,53;-23,390457;-46,279428;;;;;;;
195,54;-23,390496;-46,279516;;;;;;;
195,55;-23,390536;-46,279605;;;;;;;
195,56;-23,390576;-46,279692;;;;;;;
195,57;-23,390615;-46,27978;;;;;;;
195,58;-23,390655;-46,279868;;;;;;;
195,59;-23,390694;-46,279956;;;;;;;
195,6;-23,390733;-46,280044;;;;;;;
195,61;-23,390773;-46,280133;;;;;;;
195,62;-23,390812;-46,280221;;;;;;;
195,63;-23,39085;-46,28031;;;;;;;
195,64;-23,390888;-46,280398;;;;;;;
195,65;-23,390926;-46,280487;;;;;;;
195,66;-23,390964;-46,280576;;;;;;;
195,67;-23,391003;-46,280664;;;;;;;
195,68;-23,391041;-46,280752;;;;;;;
195,69;-23,39108;-46,280841;;;;;;;
195,7;-23,391118;-46,28093;;;;;;;
195,71;-23,391157;-46,281018;;;;;;;
195,72;-23,391196;-46,281106;;;;;;;
195,73;-23,391235;-46,281194;;;;;;;
195,74;-23,391271;-46,281284;;;;;;;
195,75;-23,391307;-46,281373;;;;;;;
195,76;-23,391346;-46,281462;;;;;;;
195,77;-23,391385;-46,28155;;;;;;;
195,78;-23,391424;-46,281638;;;;;;;
195,79;-23,391463;-46,281727;;;;;;;
195,8;-23,391502;-46,281815;;;;;;;
195,81;-23,391541;-46,281903;;;;;;;
195,82;-23,391579;-46,281991;;;;;;;
195,83;-23,391618;-46,28208;;;;;;;
195,84;-23,391656;-46,282168;;;;;;;
195,85;-23,391695;-46,282257;;;;;;;
195,86;-23,391733;-46,282345;;;;;;;
195,87;-23,391771;-46,282434;;;;;;;
195,88;-23,391809;-46,282523;;;;;;;
195,89;-23,391847;-46,282611;;;;;;;
195,9;-23,391885;-46,2827;;;;;;;
195,91;-23,391924;-46,282789;;;;;;;
195,92;-23,391963;-46,282877;;;;;;;
195,93;-23,392001;-46,282965;;;;;;;
195,94;-23,392039;-46,283054;;;;;;;
195,95;-23,392078;-46,283142;;;;;;;
195,96;-23,392117;-46,283231;;;;;;;
195,97;-23,392156;-46,283319;;;;;;;
195,98;-23,392194;-46,283407;;;;;;;
195,99;-23,392232;-46,283496;;;;;;;
196;-23,392271;-46,283584;;;;;;;
196,01;-23,39231;-46,283673;;;;;;;
196,02;-23,392349;-46,283761;;;;;;;
196,03;-23,392388;-46,28385;;;;;;;
196,04;-23,392427;-46,283938;;;;;;;
196,05;-23,392466;-46,284026;;;;;;;
196,06;-23,392505;-46,284114;;;;;;;
196,07;-23,392544;-46,284202;;;;;;;
196,08;-23,392583;-46,284291;;;;;;;
196,09;-23,392622;-46,284379;;;;;;;
196,1;-23,392661;-46,284467;;;;;;;
196,11;-23,3927;-46,284555;;;;;;;
196,12;-23,392739;-46,284644;;;;;;;
196,13;-23,392778;-46,284732;;;;;;;
196,14;-23,392818;-46,28482;;;;;;;
196,15;-23,392857;-46,284908;;;;;;;
196,16;-23,392894;-46,284997;;;;;;;
196,17;-23,392932;-46,285086;;;;;;;
196,18;-23,392972;-46,285174;;;;;;;
196,19;-23,393011;-46,285262;;;;;;;
196,2;-23,393049;-46,28535;;;;;;;
196,21;-23,393086;-46,285439;;;;;;;
196,22;-23,393125;-46,285528;;;;;;;
196,23;-23,393164;-46,285616;;;;;;;
196,24;-23,393204;-46,285704;;;;;;;
196,25;-23,393245;-46,285791;;;;;;;
196,26;-23,393287;-46,285878;;;;;;;
196,27;-23,39333;-46,285965;;;;;;;
196,28;-23,393373;-46,286051;;;;;;;
196,29;-23,393416;-46,286137;;;;;;;
196,3;-23,393459;-46,286224;;;;;;;
196,31;-23,393501;-46,28631;;;;;;;
196,32;-23,393543;-46,286397;;;;;;;
196,33;-23,393586;-46,286484;;;;;;;
196,34;-23,393629;-46,28657;;;;;;;
196,35;-23,393672;-46,286657;;;;;;;
196,36;-23,393716;-46,286743;;;;;;;
196,37;-23,393759;-46,286829;;;;;;;
196,38;-23,3938;-46,286916;;;;;;;
196,39;-23,393842;-46,287003;;;;;;;
196,4;-23,393883;-46,28709;;;;;;;
196,41;-23,393927;-46,287176;;;;;;;
196,42;-23,393972;-46,287262;;;;;;;
196,43;-23,394018;-46,287347;;;;;;;
196,44;-23,394064;-46,287432;;;;;;;
196,45;-23,394111;-46,287516;;;;;;;
196,46;-23,394158;-46,2876;;;;;;;
196,47;-23,394206;-46,287684;;;;;;;
196,48;-23,394253;-46,287768;;;;;;;
196,49;-23,394301;-46,287852;;;;;;;
196,5;-23,394349;-46,287936;;;;;;;
196,51;-23,394397;-46,288019;;;;;;;
196,52;-23,394446;-46,288103;;;;;;;
196,53;-23,394494;-46,288186;;;;;;;
196,54;-23,394542;-46,28827;;;;;;;
196,55;-23,394591;-46,288353;;;;;;;
196,56;-23,39464;-46,288436;;;;;;;
196,57;-23,394689;-46,288519;;;;;;;
196,58;-23,394738;-46,288603;;;;;;;
196,59;-23,394787;-46,288686;;;;;;;
196,6;-23,394835;-46,288769;;;;;;;
196,61;-23,394883;-46,288852;;;;;;;
196,62;-23,394932;-46,288936;;;;;;;
196,63;-23,39498;-46,28902;;;;;;;
196,64;-23,395029;-46,289103;;;;;;;
196,65;-23,395078;-46,289186;;;;;;;
196,66;-23,395127;-46,289269;;;;;;;
196,67;-23,39517;-46,289355;;;;;;;
196,68;-23,395213;-46,289442;;;;;;;
196,69;-23,395264;-46,289524;;;;;;;
196,7;-23,395315;-46,289606;;;;;;;
196,71;-23,395366;-46,289688;;;;;;;
196,72;-23,395417;-46,28977;;;;;;;
196,73;-23,395468;-46,289852;;;;;;;
196,74;-23,395519;-46,289934;;;;;;;
196,75;-23,39557;-46,290016;;;;;;;
196,76;-23,39562;-46,290098;;;;;;;
196,77;-23,39567;-46,29018;;;;;;;
196,78;-23,395719;-46,290264;;;;;;;
196,79;-23,395766;-46,290348;;;;;;;
196,8;-23,395814;-46,290431;;;;;;;
196,81;-23,395864;-46,290514;;;;;;;
196,82;-23,395913;-46,290597;;;;;;;
196,83;-23,395962;-46,290681;;;;;;;
196,84;-23,39601;-46,290764;;;;;;;
196,85;-23,396058;-46,290848;;;;;;;
196,86;-23,396106;-46,290931;;;;;;;
196,87;-23,396155;-46,291014;;;;;;;
196,88;-23,396205;-46,291097;;;;;;;
196,89;-23,396255;-46,29118;;;;;;;
196,9;-23,396305;-46,291262;;;;;;;
196,91;-23,396354;-46,291345;;;;;;;
196,92;-23,396403;-46,291428;;;;;;;
196,93;-23,396452;-46,291511;;;;;;;
196,94;-23,396502;-46,291594;;;;;;;
196,95;-23,39655;-46,291677;;;;;;;
196,96;-23,396599;-46,29176;;;;;;;
196,97;-23,396648;-46,291844;;;;;;;
196,98;-23,396697;-46,291927;;;;;;;
196,99;-23,396746;-46,29201;;;;;;;
197;-23,396794;-46,292093;;;;;;;
197,01;-23,396843;-46,292177;;;;;;;
197,02;-23,396892;-46,29226;;;;;;;
197,03;-23,396941;-46,292343;;;;;;;
197,04;-23,396989;-46,292426;;;;;;;
197,05;-23,397037;-46,29251;;;;;;;
197,06;-23,397085;-46,292594;;;;;;;
197,07;-23,397131;-46,292679;;;;;;;
197,08;-23,397177;-46,292764;;;;;;;
197,09;-23,39722;-46,29285;;;;;;;
197,1;-23,397263;-46,292937;;;;;;;
197,11;-23,397305;-46,293024;;;;;;;
197,12;-23,397345;-46,293111;;;;;;;
197,13;-23,397384;-46,2932;;;;;;;
197,14;-23,397422;-46,293288;;;;;;;
197,15;-23,397459;-46,293378;;;;;;;
197,16;-23,397494;-46,293467;;;;;;;
197,17;-23,397529;-46,293557;;;;;;;
197,18;-23,397562;-46,293648;;;;;;;
197,19;-23,397595;-46,293738;;;;;;;
197,2;-23,397625;-46,29383;;;;;;;
197,21;-23,397655;-46,293922;;;;;;;
197,22;-23,397682;-46,294015;;;;;;;
197,23;-23,397709;-46,294108;;;;;;;
197,24;-23,397736;-46,2942;;;;;;;
197,25;-23,397761;-46,294293;;;;;;;
197,26;-23,397784;-46,294387;;;;;;;
197,27;-23,397807;-46,294481;;;;;;;
197,28;-23,397829;-46,294574;;;;;;;
197,29;-23,397849;-46,294669;;;;;;;
197,3;-23,39787;-46,294763;;;;;;;
197,31;-23,397887;-46,294858;;;;;;;
197,32;-23,397904;-46,294953;;;;;;;
197,33;-23,39792;-46,295048;;;;;;;
197,34;-23,397934;-46,295143;;;;;;;
197,35;-23,397948;-46,295239;;;;;;;
197,36;-23,397961;-46,295335;;;;;;;
197,37;-23,397972;-46,295431;;;;;;;
197,38;-23,397983;-46,295527;;;;;;;
197,39;-23,397993;-46,295622;;;;;;;
197,4;-23,398001;-46,295719;;;;;;;
197,41;-23,39801;-46,295815;;;;;;;
197,42;-23,398018;-46,295911;;;;;;;
197,43;-23,398026;-46,296007;;;;;;;
197,44;-23,398034;-46,296103;;;;;;;
197,45;-23,398042;-46,296199;;;;;;;
197,46;-23,39805;-46,296296;;;;;;;
197,47;-23,398059;-46,296392;;;;;;;
197,48;-23,398067;-46,296488;;;;;;;
197,49;-23,398076;-46,296584;;;;;;;
197,5;-23,398086;-46,29668;;;;;;;
197,51;-23,398097;-46,296776;;;;;;;
197,52;-23,398109;-46,296872;;;;;;;
197,53;-23,398121;-46,296968;;;;;;;
197,54;-23,398134;-46,297063;;;;;;;
197,55;-23,398147;-46,297158;;;;;;;
197,56;-23,398161;-46,297254;;;;;;;
197,57;-23,398177;-46,297349;;;;;;;
197,58;-23,398194;-46,297444;;;;;;;
197,59;-23,398213;-46,297538;;;;;;;
197,6;-23,398234;-46,297633;;;;;;;
197,61;-23,398256;-46,297727;;;;;;;
197,62;-23,398279;-46,29782;;;;;;;
197,63;-23,398304;-46,297913;;;;;;;
197,64;-23,398329;-46,298006;;;;;;;
197,65;-23,398357;-46,298099;;;;;;;
197,66;-23,398386;-46,298191;;;;;;;
197,67;-23,398417;-46,298282;;;;;;;
197,68;-23,398449;-46,298373;;;;;;;
197,69;-23,398484;-46,298463;;;;;;;
197,7;-23,398521;-46,298553;;;;;;;
197,71;-23,398558;-46,298642;;;;;;;
197,72;-23,398596;-46,298731;;;;;;;
197,73;-23,398633;-46,29882;;;;;;;
197,74;-23,398671;-46,298908;;;;;;;
197,75;-23,398708;-46,298997;;;;;;;
197,76;-23,398746;-46,299086;;;;;;;
197,77;-23,398784;-46,299175;;;;;;;
197,78;-23,398822;-46,299264;;;;;;;
197,79;-23,39886;-46,299353;;;;;;;
197,8;-23,398898;-46,299441;;;;;;;
197,81;-23,398938;-46,299529;;;;;;;
197,82;-23,398978;-46,299617;;;;;;;
197,83;-23,39902;-46,299704;;;;;;;
197,84;-23,399062;-46,299791;;;;;;;
197,85;-23,399104;-46,299877;;;;;;;
197,86;-23,399146;-46,299964;;;;;;;
197,87;-23,399187;-46,300052;;;;;;;
197,88;-23,399226;-46,30014;;;;;;;
197,89;-23,399264;-46,300229;;;;;;;
197,9;-23,399302;-46,300317;;;;;;;
197,91;-23,399339;-46,300406;;;;;;;
197,92;-23,399377;-46,300495;;;;;;;
197,93;-23,399415;-46,300584;;;;;;;
197,94;-23,399453;-46,300673;;;;;;;
197,95;-23,399492;-46,300761;;;;;;;
197,96;-23,399531;-46,300849;;;;;;;
197,97;-23,399564;-46,300939;;;;;;;
197,98;-23,399593;-46,301031;;;;;;;
197,99;-23,399623;-46,301123;;;;;;;
198;-23,399655;-46,301214;;;;;;;
198,01;-23,399686;-46,301305;;;;;;;
198,02;-23,399717;-46,301397;;;;;;;
198,03;-23,399749;-46,301488;;;;;;;
198,04;-23,39978;-46,301579;;;;;;;
198,05;-23,399811;-46,301671;;;;;;;
198,06;-23,399843;-46,301762;;;;;;;
198,07;-23,399874;-46,301853;;;;;;;
198,08;-23,399905;-46,301945;;;;;;;
198,09;-23,399936;-46,302036;;;;;;;
198,1;-23,399967;-46,302128;;;;;;;
198,11;-23,399995;-46,30222;;;;;;;
198,12;-23,400023;-46,302312;;;;;;;
198,13;-23,400053;-46,302404;;;;;;;
198,14;-23,400082;-46,302496;;;;;;;
198,15;-23,400108;-46,302589;;;;;;;
198,16;-23,400132;-46,302682;;;;;;;
198,17;-23,400151;-46,302777;;;;;;;
198,18;-23,400171;-46,302871;;;;;;;
198,19;-23,400194;-46,302965;;;;;;;
198,2;-23,400217;-46,303058;;;;;;;
198,21;-23,400242;-46,303152;;;;;;;
198,22;-23,400262;-46,303246;;;;;;;
198,23;-23,400281;-46,303341;;;;;;;
198,24;-23,4003;-46,303436;;;;;;;
198,25;-23,400318;-46,30353;;;;;;;
198,26;-23,400336;-46,303625;;;;;;;
198,27;-23,400354;-46,30372;;;;;;;
198,28;-23,400371;-46,303814;;;;;;;
198,29;-23,400389;-46,303909;;;;;;;
198,3;-23,400407;-46,304004;;;;;;;
198,31;-23,400426;-46,304099;;;;;;;
198,32;-23,400445;-46,304194;;;;;;;
198,33;-23,400463;-46,304289;;;;;;;
198,34;-23,400481;-46,304383;;;;;;;
198,35;-23,400498;-46,304478;;;;;;;
198,36;-23,400516;-46,304573;;;;;;;
198,37;-23,400533;-46,304668;;;;;;;
198,38;-23,40055;-46,304763;;;;;;;
198,39;-23,400566;-46,304858;;;;;;;
198,4;-23,40058;-46,304954;;;;;;;
198,41;-23,400596;-46,305049;;;;;;;
198,42;-23,400612;-46,305144;;;;;;;
198,43;-23,400629;-46,305239;;;;;;;
198,44;-23,400645;-46,305334;;;;;;;
198,45;-23,400662;-46,305429;;;;;;;
198,46;-23,400679;-46,305524;;;;;;;
198,47;-23,400695;-46,30562;;;;;;;
198,48;-23,400713;-46,305714;;;;;;;
198,49;-23,40073;-46,305809;;;;;;;
198,5;-23,400749;-46,305903;;;;;;;
198,51;-23,400768;-46,305998;;;;;;;
198,52;-23,400787;-46,306093;;;;;;;
198,53;-23,400804;-46,306188;;;;;;;
198,54;-23,400821;-46,306283;;;;;;;
198,55;-23,400838;-46,306378;;;;;;;
198,56;-23,400855;-46,306473;;;;;;;
198,57;-23,400872;-46,306568;;;;;;;
198,58;-23,400889;-46,306663;;;;;;;
198,59;-23,400906;-46,306758;;;;;;;
198,6;-23,400924;-46,306853;;;;;;;
198,61;-23,400941;-46,306948;;;;;;;
198,62;-23,40096;-46,307042;;;;;;;
198,63;-23,400978;-46,307137;;;;;;;
198,64;-23,400997;-46,307231;;;;;;;
198,65;-23,401017;-46,307326;;;;;;;
198,66;-23,401038;-46,30742;;;;;;;
198,67;-23,401057;-46,307514;;;;;;;
198,68;-23,401077;-46,307609;;;;;;;
198,69;-23,401097;-46,307703;;;;;;;
198,7;-23,401119;-46,307798;;;;;;;
198,71;-23,401136;-46,307892;;;;;;;
198,72;-23,401153;-46,307987;;;;;;;
198,73;-23,401172;-46,308082;;;;;;;
198,74;-23,401192;-46,308176;;;;;;;
198,75;-23,401212;-46,308271;;;;;;;
198,76;-23,401231;-46,308365;;;;;;;
198,77;-23,40125;-46,30846;;;;;;;
198,78;-23,40127;-46,308554;;;;;;;
198,79;-23,401288;-46,308649;;;;;;;
198,8;-23,401306;-46,308744;;;;;;;
198,81;-23,401324;-46,308838;;;;;;;
198,82;-23,401342;-46,308933;;;;;;;
198,83;-23,40136;-46,309029;;;;;;;
198,84;-23,401377;-46,309124;;;;;;;
198,85;-23,401393;-46,309219;;;;;;;
198,86;-23,40141;-46,309313;;;;;;;
198,87;-23,401428;-46,309408;;;;;;;
198,88;-23,401446;-46,309503;;;;;;;
198,89;-23,401465;-46,309597;;;;;;;
198,9;-23,401484;-46,309692;;;;;;;
198,91;-23,401504;-46,309787;;;;;;;
198,92;-23,401524;-46,309881;;;;;;;
198,93;-23,401545;-46,309976;;;;;;;
198,94;-23,401564;-46,31007;;;;;;;
198,95;-23,401584;-46,310164;;;;;;;
198,96;-23,401603;-46,310259;;;;;;;
198,97;-23,401623;-46,310353;;;;;;;
198,98;-23,401644;-46,310448;;;;;;;
198,99;-23,401665;-46,310541;;;;;;;
199;-23,401686;-46,310636;;;;;;;
199,01;-23,401706;-46,31073;;;;;;;
199,02;-23,401724;-46,310825;;;;;;;
199,03;-23,401742;-46,31092;;;;;;;
199,04;-23,40176;-46,311014;;;;;;;
199,05;-23,401778;-46,31111;;;;;;;
199,06;-23,401796;-46,311204;;;;;;;
199,07;-23,401813;-46,311299;;;;;;;
199,08;-23,40183;-46,311394;;;;;;;
199,09;-23,401846;-46,311489;;;;;;;
199,1;-23,401861;-46,311585;;;;;;;
199,11;-23,401875;-46,31168;;;;;;;
199,12;-23,401889;-46,311776;;;;;;;
199,13;-23,401903;-46,311871;;;;;;;
199,14;-23,401917;-46,311967;;;;;;;
199,15;-23,401931;-46,312062;;;;;;;
199,16;-23,401945;-46,312157;;;;;;;
199,17;-23,401961;-46,312253;;;;;;;
199,18;-23,401977;-46,312348;;;;;;;
199,19;-23,401995;-46,312443;;;;;;;
199,2;-23,402014;-46,312537;;;;;;;
199,21;-23,402036;-46,312632;;;;;;;
199,22;-23,402061;-46,312724;;;;;;;
199,23;-23,402086;-46,312817;;;;;;;
199,24;-23,402107;-46,312912;;;;;;;
199,25;-23,402122;-46,313007;;;;;;;
199,26;-23,402137;-46,313102;;;;;;;
199,27;-23,402151;-46,313197;;;;;;;
199,28;-23,402166;-46,313293;;;;;;;
199,29;-23,402181;-46,313389;;;;;;;
199,3;-23,402195;-46,313484;;;;;;;
199,31;-23,40221;-46,313579;;;;;;;
199,32;-23,402225;-46,313675;;;;;;;
199,33;-23,40224;-46,31377;;;;;;;
199,34;-23,402255;-46,313865;;;;;;;
199,35;-23,40227;-46,313961;;;;;;;
199,36;-23,402284;-46,314056;;;;;;;
199,37;-23,402298;-46,314152;;;;;;;
199,38;-23,40231;-46,314248;;;;;;;
199,39;-23,402322;-46,314343;;;;;;;
199,4;-23,402334;-46,314439;;;;;;;
199,41;-23,402345;-46,314535;;;;;;;
199,42;-23,402358;-46,31463;;;;;;;
199,43;-23,402371;-46,314726;;;;;;;
199,44;-23,402384;-46,314821;;;;;;;
199,45;-23,402395;-46,314917;;;;;;;
199,46;-23,402406;-46,315013;;;;;;;
199,47;-23,402418;-46,315109;;;;;;;
199,48;-23,402431;-46,315204;;;;;;;
199,49;-23,402445;-46,3153;;;;;;;
199,5;-23,402459;-46,315395;;;;;;;
199,51;-23,402472;-46,315491;;;;;;;
199,52;-23,402485;-46,315587;;;;;;;
199,53;-23,402497;-46,315683;;;;;;;
199,54;-23,40251;-46,315778;;;;;;;
199,55;-23,402522;-46,315874;;;;;;;
199,56;-23,402535;-46,315969;;;;;;;
199,57;-23,402547;-46,316065;;;;;;;
199,58;-23,40256;-46,316161;;;;;;;
199,59;-23,402574;-46,316256;;;;;;;
199,6;-23,402587;-46,316352;;;;;;;
199,61;-23,402599;-46,316447;;;;;;;
199,62;-23,402612;-46,316543;;;;;;;
199,63;-23,402623;-46,316639;;;;;;;
199,64;-23,402634;-46,316735;;;;;;;
199,65;-23,402644;-46,316831;;;;;;;
199,66;-23,402657;-46,316926;;;;;;;
199,67;-23,402665;-46,317022;;;;;;;
199,68;-23,402671;-46,317119;;;;;;;
199,69;-23,402677;-46,317215;;;;;;;
199,7;-23,402683;-46,317312;;;;;;;
199,71;-23,402692;-46,317408;;;;;;;
199,72;-23,402699;-46,317504;;;;;;;
199,73;-23,402709;-46,3176;;;;;;;
199,74;-23,402715;-46,317697;;;;;;;
199,75;-23,40272;-46,317794;;;;;;;
199,76;-23,402724;-46,31789;;;;;;;
199,77;-23,402729;-46,317987;;;;;;;
199,78;-23,402733;-46,318083;;;;;;;
199,79;-23,402738;-46,318179;;;;;;;
199,8;-23,402743;-46,318276;;;;;;;
199,81;-23,402746;-46,318372;;;;;;;
199,82;-23,402749;-46,318469;;;;;;;
199,83;-23,40275;-46,318565;;;;;;;
199,84;-23,40275;-46,318662;;;;;;;
199,85;-23,402749;-46,318759;;;;;;;
199,86;-23,402748;-46,318856;;;;;;;
199,87;-23,402748;-46,318952;;;;;;;
199,88;-23,402749;-46,319049;;;;;;;
199,89;-23,40275;-46,319146;;;;;;;
199,9;-23,402754;-46,319242;;;;;;;
199,91;-23,402757;-46,319339;;;;;;;
199,92;-23,40276;-46,319435;;;;;;;
199,93;-23,402764;-46,319532;;;;;;;
199,94;-23,402767;-46,319628;;;;;;;
199,95;-23,402771;-46,319725;;;;;;;
199,96;-23,402774;-46,319822;;;;;;;
199,97;-23,402777;-46,319918;;;;;;;
199,98;-23,40278;-46,320015;;;;;;;
199,99;-23,402782;-46,320112;;;;;;;
200;-23,402785;-46,320208;;;;;;;
200,01;-23,402788;-46,320305;;;;;;;
200,02;-23,402791;-46,320401;;;;;;;
200,03;-23,402794;-46,320498;;;;;;;
200,04;-23,402797;-46,320595;;;;;;;
200,05;-23,402799;-46,320691;;;;;;;
200,06;-23,402803;-46,320788;;;;;;;
200,07;-23,402806;-46,320885;;;;;;;
200,08;-23,402809;-46,320981;;;;;;;
200,09;-23,402811;-46,321077;;;;;;;
200,1;-23,402814;-46,321174;;;;;;;
200,11;-23,402818;-46,321271;;;;;;;
200,12;-23,402821;-46,321367;;;;;;;
200,13;-23,402824;-46,321464;;;;;;;
200,14;-23,402827;-46,321561;;;;;;;
200,15;-23,40283;-46,321657;;;;;;;
200,16;-23,402833;-46,321754;;;;;;;
200,17;-23,402837;-46,321851;;;;;;;
200,18;-23,40284;-46,321947;;;;;;;
200,19;-23,402843;-46,322044;;;;;;;
200,2;-23,402846;-46,32214;;;;;;;
200,21;-23,40285;-46,322236;;;;;;;
200,22;-23,402853;-46,322333;;;;;;;
200,23;-23,402856;-46,32243;;;;;;;
200,24;-23,40286;-46,322526;;;;;;;
200,25;-23,402863;-46,322623;;;;;;;
200,26;-23,402867;-46,32272;;;;;;;
200,27;-23,40287;-46,322816;;;;;;;
200,28;-23,402873;-46,322913;;;;;;;
200,29;-23,402876;-46,323009;;;;;;;
200,3;-23,402879;-46,323106;;;;;;;
200,31;-23,402883;-46,323203;;;;;;;
200,32;-23,402886;-46,323299;;;;;;;
200,33;-23,402889;-46,323396;;;;;;;
200,34;-23,402893;-46,323493;;;;;;;
200,35;-23,402896;-46,323589;;;;;;;
200,36;-23,4029;-46,323686;;;;;;;
200,37;-23,402903;-46,323782;;;;;;;
200,38;-23,402906;-46,323879;;;;;;;
200,39;-23,40291;-46,323976;;;;;;;
200,4;-23,402913;-46,324072;;;;;;;
200,41;-23,402916;-46,324169;;;;;;;
200,42;-23,402919;-46,324265;;;;;;;
200,43;-23,402922;-46,324362;;;;;;;
200,44;-23,402925;-46,324459;;;;;;;
200,45;-23,402928;-46,324555;;;;;;;
200,46;-23,402931;-46,324651;;;;;;;
200,47;-23,402934;-46,324748;;;;;;;
200,48;-23,402937;-46,324845;;;;;;;
200,49;-23,40294;-46,324941;;;;;;;
200,5;-23,402944;-46,325038;;;;;;;
200,51;-23,402947;-46,325134;;;;;;;
200,52;-23,402951;-46,325231;;;;;;;
200,53;-23,402954;-46,325327;;;;;;;
200,54;-23,402957;-46,325424;;;;;;;
200,55;-23,402961;-46,325521;;;;;;;
200,56;-23,402962;-46,325618;;;;;;;
200,57;-23,402964;-46,325714;;;;;;;
200,58;-23,402968;-46,325811;;;;;;;
200,59;-23,402972;-46,325907;;;;;;;
200,6;-23,402975;-46,326004;;;;;;;
200,61;-23,402978;-46,3261;;;;;;;
200,62;-23,402981;-46,326197;;;;;;;
200,63;-23,402985;-46,326293;;;;;;;
200,64;-23,402989;-46,32639;;;;;;;
200,65;-23,402993;-46,326486;;;;;;;
200,66;-23,402997;-46,326583;;;;;;;
200,67;-23,403002;-46,32668;;;;;;;
200,68;-23,403006;-46,326776;;;;;;;
200,69;-23,40301;-46,326873;;;;;;;
200,7;-23,403014;-46,326969;;;;;;;
200,71;-23,403018;-46,327066;;;;;;;
200,72;-23,403023;-46,327162;;;;;;;
200,73;-23,403028;-46,327259;;;;;;;
200,74;-23,403032;-46,327356;;;;;;;
200,75;-23,403037;-46,327452;;;;;;;
200,76;-23,403042;-46,327549;;;;;;;
200,77;-23,403048;-46,327645;;;;;;;
200,78;-23,403055;-46,327742;;;;;;;
200,79;-23,403063;-46,327838;;;;;;;
200,8;-23,403073;-46,327934;;;;;;;
200,81;-23,403084;-46,32803;;;;;;;
200,82;-23,403098;-46,328125;;;;;;;
200,83;-23,403114;-46,328221;;;;;;;
200,84;-23,403131;-46,328316;;;;;;;
200,85;-23,403149;-46,328411;;;;;;;
200,86;-23,403167;-46,328506;;;;;;;
200,87;-23,403184;-46,328601;;;;;;;
200,88;-23,403199;-46,328697;;;;;;;
200,89;-23,403217;-46,328791;;;;;;;
200,9;-23,403233;-46,328886;;;;;;;
200,91;-23,40325;-46,328981;;;;;;;
200,92;-23,403268;-46,329076;;;;;;;
200,93;-23,403288;-46,329171;;;;;;;
200,94;-23,40331;-46,329265;;;;;;;
200,95;-23,403335;-46,329359;;;;;;;
200,96;-23,403362;-46,329452;;;;;;;
200,97;-23,403392;-46,329543;;;;;;;
200,98;-23,40342;-46,329636;;;;;;;
200,99;-23,403445;-46,329729;;;;;;;
201;-23,403466;-46,329824;;;;;;;
201,01;-23,403483;-46,329919;;;;;;;
201,02;-23,403504;-46,330013;;;;;;;
201,03;-23,403529;-46,330106;;;;;;;
201,04;-23,403551;-46,3302;;;;;;;
201,05;-23,403573;-46,330295;;;;;;;
201,06;-23,403596;-46,330388;;;;;;;
201,07;-23,403623;-46,330481;;;;;;;
201,08;-23,403652;-46,330573;;;;;;;
201,09;-23,403681;-46,330665;;;;;;;
201,1;-23,40371;-46,330758;;;;;;;
201,11;-23,403742;-46,330849;;;;;;;
201,12;-23,403772;-46,33094;;;;;;;
201,13;-23,403805;-46,331032;;;;;;;
201,14;-23,403835;-46,331123;;;;;;;
201,15;-23,403862;-46,331216;;;;;;;
201,16;-23,40389;-46,331308;;;;;;;
201,17;-23,40392;-46,3314;;;;;;;
